                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     35,                0.70892,                0.71742,                 1.1131,                0.74302,                0.79964,                0.81607,                0.65169,                0.70621,                0.73624,                 1.1043,              0.0095191,              0.0095191,              0.0095191
                     36,                0.70316,                0.69139,                 1.1162,                0.74441,                0.78792,                0.81928,                0.65104,                0.72159,                0.76925,                 1.1012,               0.009505,               0.009505,               0.009505
                     37,                0.69837,                0.68359,                 1.1078,                0.73417,                0.79387,                0.81878,                0.66069,                0.70973,                0.74049,                  1.111,              0.0094909,              0.0094909,              0.0094909
                     38,                0.69194,                0.67675,                 1.1087,                0.72058,                 0.7651,                0.79046,                0.63091,                 0.7194,                0.79437,                 1.1031,              0.0094767,              0.0094767,              0.0094767
                     39,                0.69273,                0.67147,                 1.1144,                0.70474,                0.78321,                0.79871,                0.64409,                0.70621,                0.74352,                 1.0924,              0.0094626,              0.0094626,              0.0094626
                     40,                0.69517,                0.68926,                  1.109,                0.75215,                0.73249,                0.82431,                0.66004,                0.69707,                0.74943,                 1.0937,              0.0094484,              0.0094484,              0.0094484
                     41,                0.68429,                0.67469,                 1.1059,                 0.7469,                 0.7814,                0.82085,                0.64742,                0.69427,                0.77262,                 1.0973,              0.0094343,              0.0094343,              0.0094343
                     42,                 0.6785,                0.66342,                 1.0861,                0.76287,                0.71075,                0.80714,                0.63266,                0.72576,                0.78514,                 1.1144,              0.0094201,              0.0094201,              0.0094201
                     43,                0.68929,                0.66216,                 1.1012,                0.73659,                0.77899,                0.82197,                0.66135,                0.69424,                0.75779,                 1.0848,               0.009406,               0.009406,               0.009406
                     44,                0.68463,                0.65088,                 1.0916,                0.75082,                0.80786,                 0.8258,                 0.6563,                 0.6991,                0.71092,                 1.0941,              0.0093919,              0.0093919,              0.0093919
                     45,                0.66759,                0.65138,                 1.0798,                0.73163,                 0.7808,                 0.7973,                0.64345,                0.70216,                0.81204,                 1.1081,              0.0093777,              0.0093777,              0.0093777
                     46,                 0.6733,                0.65006,                 1.0911,                0.73907,                0.73891,                0.81678,                0.65007,                0.68213,                0.73827,                 1.0684,              0.0093636,              0.0093636,              0.0093636
                     47,                0.67781,                 0.6534,                 1.0891,                0.75352,                0.74952,                0.79748,                0.64577,                0.70076,                0.76317,                 1.0981,              0.0093494,              0.0093494,              0.0093494
                     48,                0.66294,                0.63204,                 1.0953,                0.67957,                0.78261,                0.80159,                0.63679,                0.69267,                0.76884,                 1.0834,              0.0093353,              0.0093353,              0.0093353
                     49,                0.64957,                0.63819,                 1.0712,                0.70777,                0.83333,                0.81302,                0.65984,                0.69863,                0.77011,                 1.0852,              0.0093211,              0.0093211,              0.0093211
                     50,                0.66728,                0.64778,                 1.0894,                 0.7364,                0.81142,                 0.8403,                0.68161,                 0.6768,                0.69677,                 1.0667,               0.009307,               0.009307,               0.009307
                     51,                0.64668,                0.62585,                 1.0685,                0.75337,                0.83394,                0.83824,                 0.6836,                0.66357,                0.67724,                 1.0673,              0.0092929,              0.0092929,              0.0092929
                     52,                0.65926,                0.64504,                 1.0857,                0.71329,                0.77838,                0.81157,                0.65849,                0.68006,                0.76033,                 1.0649,              0.0092787,              0.0092787,              0.0092787
                     53,                  0.655,                 0.6236,                 1.0747,                0.77442,                 0.8002,                0.83942,                0.68515,                0.65864,                0.67899,                 1.0525,              0.0092646,              0.0092646,              0.0092646
                     54,                0.65057,                0.62988,                 1.0822,                0.71622,                0.80737,                0.83126,                0.68277,                 0.6632,                0.71988,                 1.0654,              0.0092504,              0.0092504,              0.0092504
                     55,                0.64215,                0.61408,                 1.0689,                 0.7856,                0.77001,                0.85558,                0.70042,                0.65357,                0.65449,                 1.0584,              0.0092363,              0.0092363,              0.0092363
                     56,                 0.6426,                 0.6327,                 1.0668,                0.70434,                  0.782,                0.81214,                0.66049,                0.67346,                0.72858,                 1.0639,              0.0092221,              0.0092221,              0.0092221
                     57,                0.64459,                0.61791,                 1.0771,                0.76455,                0.79287,                0.83824,                0.68032,                0.67559,                0.70041,                 1.0682,               0.009208,               0.009208,               0.009208
                     58,                0.64116,                 0.6146,                 1.0682,                0.77993,                0.78541,                0.85121,                0.68807,                0.67847,                0.68458,                 1.0704,              0.0091939,              0.0091939,              0.0091939
                     59,                0.64223,                0.61199,                 1.0714,                0.72932,                0.76449,                 0.8094,                0.65954,                0.66498,                0.78888,                 1.0702,              0.0091797,              0.0091797,              0.0091797
                     60,                0.63828,                0.61564,                 1.0698,                0.76744,                0.76449,                0.84159,                0.68178,                0.65964,                0.68672,                 1.0572,              0.0091656,              0.0091656,              0.0091656
                     61,                0.65243,                0.62168,                 1.0692,                0.76065,                0.79046,                0.83838,                0.68551,                0.66531,                  0.689,                 1.0533,              0.0091514,              0.0091514,              0.0091514
                     62,                0.63681,                0.60381,                 1.0592,                0.77699,                0.82729,                0.86285,                 0.6956,                0.67201,                0.67033,                   1.06,              0.0091373,              0.0091373,              0.0091373
                     63,                0.63489,                0.60601,                 1.0641,                0.76177,                0.80072,                0.84355,                0.69067,                0.65795,                0.73899,                  1.056,              0.0091231,              0.0091231,              0.0091231
                     64,                0.65453,                 0.6126,                  1.077,                0.78646,                0.80254,                0.84594,                0.69839,                0.64391,                0.66819,                 1.0498,               0.009109,               0.009109,               0.009109
                     65,                0.63872,                0.59975,                 1.0597,                0.76658,                0.79723,                0.85503,                0.69914,                0.65819,                0.66208,                 1.0434,              0.0090949,              0.0090949,              0.0090949
                     66,                0.63843,                0.60773,                  1.066,                0.79767,                0.77611,                 0.8504,                0.69902,                0.65904,                0.65399,                 1.0523,              0.0090807,              0.0090807,              0.0090807
                     67,                0.62961,                0.58138,                 1.0599,                 0.7755,                0.77959,                 0.8533,                0.70254,                 0.6579,                0.66278,                 1.0492,              0.0090666,              0.0090666,              0.0090666
                     68,                 0.6313,                0.59916,                 1.0628,                0.78248,                0.80556,                0.85629,                0.70203,                0.65861,                0.66406,                 1.0479,              0.0090524,              0.0090524,              0.0090524
                     69,                0.63672,                0.61298,                 1.0669,                0.78648,                0.80076,                0.86207,                0.70527,                0.65504,                0.63516,                 1.0457,              0.0090383,              0.0090383,              0.0090383
                     70,                0.62443,                0.58606,                 1.0544,                0.74673,                0.82611,                0.85004,                 0.6983,                 0.6613,                 0.6645,                 1.0592,              0.0090241,              0.0090241,              0.0090241
                     71,                0.63624,                0.58893,                 1.0637,                 0.7559,                0.83215,                0.84976,                 0.6914,                 0.6568,                0.67008,                  1.052,                0.00901,                0.00901,                0.00901
                     72,                0.63083,                0.58875,                 1.0569,                0.75684,                0.83829,                0.85039,                0.69985,                0.64754,                0.65244,                 1.0469,              0.0089959,              0.0089959,              0.0089959
                     73,                0.62162,                0.58071,                 1.0539,                0.73369,                0.80688,                0.84194,                0.69384,                0.65093,                0.68483,                 1.0426,              0.0089817,              0.0089817,              0.0089817
                     74,                 0.6343,                0.59733,                 1.0654,                0.73001,                0.85557,                 0.8496,                0.69694,                 0.6453,                0.66366,                 1.0445,              0.0089676,              0.0089676,              0.0089676
                     75,                0.61341,                0.57817,                 1.0557,                0.76216,                0.80193,                 0.8496,                0.70346,                0.64192,                 0.6724,                 1.0475,              0.0089534,              0.0089534,              0.0089534
                     76,                0.62728,                0.58535,                 1.0616,                 0.8095,                0.80315,                0.87169,                0.71662,                0.63559,                0.62345,                 1.0314,              0.0089393,              0.0089393,              0.0089393
                     77,                 0.6156,                0.56713,                  1.046,                0.78419,                0.79469,                0.85787,                0.71156,                0.63329,                0.64575,                 1.0299,              0.0089251,              0.0089251,              0.0089251
                     78,                0.61382,                0.57916,                 1.0449,                0.77603,                0.72343,                 0.8343,                0.67963,                0.64526,                0.69391,                 1.0425,               0.008911,               0.008911,               0.008911
                     79,                0.62689,                0.58206,                 1.0542,                0.77257,                0.82126,                0.84862,                0.70493,                 0.6394,                0.64632,                 1.0398,              0.0088969,              0.0088969,              0.0088969
                     80,                0.60646,                0.56745,                 1.0466,                0.80076,                0.77657,                0.86083,                0.70936,                 0.6494,                0.63321,                 1.0407,              0.0088827,              0.0088827,              0.0088827
                     81,                0.61722,                0.57711,                 1.0564,                0.80844,                0.79515,                 0.8656,                0.71631,                0.64204,                0.63546,                 1.0368,              0.0088686,              0.0088686,              0.0088686
                     82,                 0.6099,                0.56404,                 1.0446,                0.76004,                0.80072,                0.85135,                0.70126,                0.65326,                0.66269,                 1.0472,              0.0088544,              0.0088544,              0.0088544
                     83,                 0.5968,                0.56307,                  1.046,                0.74555,                0.86473,                0.87204,                0.72385,                 0.6292,                0.60278,                 1.0281,              0.0088403,              0.0088403,              0.0088403
                     84,                0.61271,                0.55587,                 1.0528,                0.75974,                 0.8279,                0.85519,                 0.7096,                0.63672,                0.63132,                 1.0331,              0.0088261,              0.0088261,              0.0088261
                     85,                0.61118,                0.56682,                  1.037,                0.72321,                0.77657,                0.83159,                0.68316,                0.62811,                0.65759,                 1.0274,               0.008812,               0.008812,               0.008812
                     86,                0.59839,                0.56172,                  1.042,                0.77882,                0.80737,                0.86737,                0.71433,                0.63178,                0.63028,                 1.0316,              0.0087979,              0.0087979,              0.0087979
                     87,                 0.6039,                0.55644,                 1.0466,                0.75795,                0.81401,                0.85947,                 0.7161,                0.62959,                0.62738,                 1.0263,              0.0087837,              0.0087837,              0.0087837
                     88,                0.61157,                0.54419,                  1.056,                0.75494,                0.82412,                0.86089,                0.71327,                0.63882,                0.64233,                 1.0324,              0.0087696,              0.0087696,              0.0087696
                     89,                0.59035,                0.55776,                 1.0336,                0.77952,                0.81099,                0.87265,                0.72384,                0.63232,                0.63344,                 1.0245,              0.0087554,              0.0087554,              0.0087554
                     90,                0.60693,                 0.5748,                 1.0457,                0.74918,                0.80435,                0.84927,                0.70159,                0.63865,                0.64604,                 1.0332,              0.0087413,              0.0087413,              0.0087413
                     91,                0.59947,                0.54112,                 1.0376,                 0.7725,                 0.8284,                0.87438,                0.72574,                   0.63,                0.61503,                 1.0236,              0.0087271,              0.0087271,              0.0087271
                     92,                  0.602,                0.55815,                 1.0425,                0.79437,                0.82065,                0.87127,                0.72395,                0.63001,                0.61076,                 1.0197,               0.008713,               0.008713,               0.008713
                     93,                0.59743,                0.55079,                 1.0388,                0.80569,                0.77053,                0.86058,                0.71713,                0.63562,                0.62126,                 1.0332,              0.0086989,              0.0086989,              0.0086989
                     94,                0.59229,                0.53952,                 1.0378,                0.78188,                0.84058,                0.87667,                 0.7318,                0.61632,                0.58581,                 1.0175,              0.0086847,              0.0086847,              0.0086847
                     95,                 0.5986,                0.54637,                 1.0342,                0.77544,                0.79239,                0.86412,                0.71727,                0.63293,                0.61576,                 1.0288,              0.0086706,              0.0086706,              0.0086706
                     96,                0.59977,                0.54538,                 1.0333,                0.77565,                0.78261,                0.85164,                0.71486,                0.62127,                0.62941,                 1.0245,              0.0086564,              0.0086564,              0.0086564
                     97,                 0.5985,                0.53963,                 1.0408,                0.78072,                0.76147,                0.85504,                0.71265,                0.62501,                0.64355,                 1.0216,              0.0086423,              0.0086423,              0.0086423
                     98,                0.59505,                0.54816,                 1.0343,                0.78936,                0.83756,                0.87494,                0.73039,                0.62218,                0.59412,                 1.0163,              0.0086281,              0.0086281,              0.0086281
                     99,                0.59837,                0.54104,                 1.0487,                0.73759,                0.78684,                0.84701,                0.71866,                0.61244,                0.65709,                 1.0174,               0.008614,               0.008614,               0.008614
                    100,                0.59339,                0.54189,                 1.0278,                0.75821,                0.83888,                 0.8698,                0.73096,                0.61495,                0.59263,                 1.0096,              0.0085999,              0.0085999,              0.0085999
                    101,                0.58725,                0.53263,                 1.0318,                0.80492,                0.77295,                 0.8632,                0.72233,                0.61723,                0.61824,                 1.0184,              0.0085857,              0.0085857,              0.0085857
                    102,                0.58843,                0.54265,                 1.0324,                0.81825,                0.78023,                0.87728,                0.73511,                0.62111,                0.59878,                 1.0163,              0.0085716,              0.0085716,              0.0085716
                    103,                0.58728,                 0.5315,                 1.0296,                0.77808,                0.76691,                0.85639,                 0.7193,                0.61979,                0.61723,                 1.0183,              0.0085574,              0.0085574,              0.0085574
                    104,                0.58957,                0.54583,                 1.0306,                0.80715,                0.79469,                0.87381,                0.72743,                0.61609,                0.61155,                 1.0218,              0.0085433,              0.0085433,              0.0085433
                    105,                0.58233,                0.51922,                 1.0293,                0.80464,                0.77848,                0.86995,                0.73041,                0.61386,                0.60076,                 1.0151,              0.0085291,              0.0085291,              0.0085291
                    106,                0.59231,                0.53177,                 1.0366,                0.79879,                0.77415,                0.86897,                0.73204,                0.61205,                0.60606,                 1.0101,               0.008515,               0.008515,               0.008515
                    107,                0.57658,                0.52618,                 1.0197,                0.77634,                0.82186,                0.87334,                 0.7273,                 0.6214,                0.59385,                 1.0125,              0.0085009,              0.0085009,              0.0085009
                    108,                0.57583,                0.52301,                 1.0118,                0.79637,                0.82184,                0.88551,                0.73547,                0.61574,                0.58328,                 1.0126,              0.0084867,              0.0084867,              0.0084867
                    109,                 0.5799,                0.51819,                 1.0214,                0.80205,                0.77315,                0.86493,                 0.7253,                 0.6218,                0.60378,                 1.0149,              0.0084726,              0.0084726,              0.0084726
                    110,                0.57275,                0.50718,                 1.0151,                 0.7488,                0.78301,                0.84958,                0.71842,                0.61882,                0.60684,                 1.0166,              0.0084584,              0.0084584,              0.0084584
                    111,                0.58507,                0.52069,                 1.0327,                0.80858,                0.79287,                0.87449,                0.73568,                0.61177,                0.59677,                 1.0119,              0.0084443,              0.0084443,              0.0084443
                    112,                0.58193,                0.51755,                 1.0172,                0.79251,                0.80496,                0.87251,                0.73505,                0.60642,                 0.6013,                 1.0074,              0.0084301,              0.0084301,              0.0084301
