                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     36,                0.61078,                 0.6046,                0.97743,                 0.7435,                0.83669,                0.85191,                0.70663,                0.62484,                0.66067,                0.93463,               0.009505,               0.009505,               0.009505
                     37,                0.60281,                0.59462,                0.96981,                0.79601,                 0.7446,                0.85283,                0.71789,                0.61927,                  0.657,                0.93989,              0.0094909,              0.0094909,              0.0094909
                     38,                0.58597,                0.57581,                0.96533,                0.74789,                0.80133,                0.83348,                0.68926,                0.63631,                0.71849,                0.95382,              0.0094767,              0.0094767,              0.0094767
                     39,                0.59566,                0.57905,                0.97355,                 0.7557,                0.80012,                0.84156,                 0.7045,                0.62321,                0.66169,                0.94948,              0.0094626,              0.0094626,              0.0094626
                     40,                0.59996,                0.59252,                0.97122,                0.77693,                0.77234,                 0.8506,                0.71173,                0.62357,                0.66142,                 0.9464,              0.0094484,              0.0094484,              0.0094484
                     41,                0.59174,                0.57709,                0.97151,                0.73245,                0.86955,                0.85195,                0.71572,                0.61155,                0.64857,                0.93595,              0.0094343,              0.0094343,              0.0094343
                     42,                0.58664,                0.57589,                0.96029,                0.73931,                0.81689,                0.84999,                 0.7126,                0.61835,                0.63599,                 0.9389,              0.0094201,              0.0094201,              0.0094201
                     43,                0.59791,                0.56944,                0.96944,                0.77784,                0.77657,                0.85344,                0.71352,                0.61887,                0.66502,                0.94484,               0.009406,               0.009406,               0.009406
                     44,                0.58608,                0.55769,                0.96326,                0.73579,                0.80374,                0.83416,                 0.6985,                0.61605,                0.67077,                0.93748,              0.0093919,              0.0093919,              0.0093919
                     45,                0.57624,                0.56279,                0.95825,                0.73264,                0.82409,                0.83954,                0.70781,                0.61698,                0.66065,                0.93993,              0.0093777,              0.0093777,              0.0093777
                     46,                0.57531,                0.55199,                0.96157,                0.73247,                 0.8128,                0.84642,                0.70903,                0.61838,                0.68499,                0.94265,              0.0093636,              0.0093636,              0.0093636
                     47,                0.57964,                0.55056,                0.96284,                0.75467,                0.80495,                0.85391,                0.71291,                0.62017,                0.63532,                0.94286,              0.0093494,              0.0093494,              0.0093494
                     48,                0.56957,                0.54369,                0.96101,                0.78754,                0.78986,                0.86277,                0.71575,                0.62332,                0.65547,                 0.9461,              0.0093353,              0.0093353,              0.0093353
                     49,                0.55586,                0.54723,                 0.9499,                0.75487,                0.83877,                0.86384,                0.72591,                0.60973,                0.61432,                0.93872,              0.0093211,              0.0093211,              0.0093211
                     50,                0.57401,                0.55455,                0.96745,                0.76165,                 0.8128,                0.86012,                0.71952,                0.61096,                0.66431,                0.94251,               0.009307,               0.009307,               0.009307
                     51,                0.55414,                0.52978,                0.94862,                0.79014,                0.80487,                0.85756,                 0.7278,                0.58829,                0.64511,                 0.9257,              0.0092929,              0.0092929,              0.0092929
                     52,                0.57194,                0.54423,                0.95879,                0.77689,                0.76932,                 0.8473,                0.70925,                0.60508,                 0.6743,                0.92994,              0.0092787,              0.0092787,              0.0092787
                     53,                 0.5731,                0.53241,                0.96127,                0.77334,                 0.7994,                0.86513,                0.72932,                0.59522,                0.59961,                0.92409,              0.0092646,              0.0092646,              0.0092646
                     54,                0.56293,                0.53837,                0.95328,                0.77058,                0.80012,                0.86698,                0.72942,                0.59938,                0.63891,                0.93662,              0.0092504,              0.0092504,              0.0092504
                     55,                0.56197,                0.53107,                0.95182,                0.75919,                0.82813,                0.87759,                0.73688,                 0.5934,                0.60283,                0.93551,              0.0092363,              0.0092363,              0.0092363
                     56,                0.56121,                 0.5386,                0.95896,                0.74454,                0.79903,                0.85256,                0.72096,                 0.6047,                0.68295,                0.94767,              0.0092221,              0.0092221,              0.0092221
                     57,                 0.5593,                0.52252,                0.95358,                0.79289,                0.80221,                0.86536,                0.73016,                0.59624,                0.62213,                0.93868,               0.009208,               0.009208,               0.009208
                     58,                0.55239,                0.51937,                0.95344,                0.79927,                0.79227,                0.87612,                0.73943,                0.60564,                0.60936,                0.93644,              0.0091939,              0.0091939,              0.0091939
                     59,                0.55609,                0.52449,                0.95416,                0.76823,                 0.7866,                0.85406,                0.72228,                0.59253,                0.63631,                 0.9311,              0.0091797,              0.0091797,              0.0091797
                     60,                0.54803,                 0.5204,                0.95021,                  0.781,                0.81402,                0.87125,                0.73731,                0.58671,                0.61106,                0.93477,              0.0091656,              0.0091656,              0.0091656
                     61,                0.56297,                0.52219,                0.95589,                0.77737,                0.81341,                0.86509,                0.73062,                0.59273,                0.59585,                0.93259,              0.0091514,              0.0091514,              0.0091514
                     62,                0.55127,                 0.5121,                0.94776,                 0.7869,                0.81582,                0.86792,                0.72988,                0.59973,                0.62202,                0.93305,              0.0091373,              0.0091373,              0.0091373
                     63,                0.54508,                0.51677,                 0.9491,                0.72902,                0.80093,                0.84837,                0.72121,                0.58893,                0.63411,                0.93189,              0.0091231,              0.0091231,              0.0091231
                     64,                0.56756,                0.51263,                0.96218,                0.80681,                0.80495,                 0.8824,                0.75185,                 0.5818,                  0.605,                0.93352,               0.009109,               0.009109,               0.009109
                     65,                0.55318,                0.50301,                0.95218,                0.79922,                0.81461,                0.89095,                0.75482,                0.58826,                0.57285,                0.92776,              0.0090949,              0.0090949,              0.0090949
