                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     36,                0.59774,                 0.5646,                0.94951,                0.75072,                 0.8756,                0.87933,                0.73545,                0.62604,                0.60346,                 0.9152,               0.009505,               0.009505,               0.009505
                     37,                 0.5882,                0.54461,                0.94286,                0.80491,                0.81341,                0.86938,                 0.7304,                0.62541,                0.61583,                0.92663,              0.0094909,              0.0094909,              0.0094909
                     38,                0.57756,                0.52835,                 0.9418,                0.76087,                0.83394,                0.86469,                0.72198,                0.62707,                0.62829,                0.91774,              0.0094767,              0.0094767,              0.0094767
                     39,                0.58715,                0.54194,                0.94665,                0.77075,                0.83444,                0.86405,                0.72921,                0.62191,                  0.627,                0.91584,              0.0094626,              0.0094626,              0.0094626
                     40,                0.58678,                0.54981,                0.94171,                  0.794,                0.80533,                0.86149,                0.71689,                 0.6118,                0.68071,                0.91244,              0.0094484,              0.0094484,              0.0094484
                     41,                0.57917,                0.54257,                0.94213,                0.77119,                0.83855,                0.85901,                0.72646,                0.59416,                0.60961,                0.91012,              0.0094343,              0.0094343,              0.0094343
                     42,                0.57469,                0.53204,                0.93493,                 0.7452,                0.85656,                0.87533,                0.73965,                0.60351,                0.60128,                0.91265,              0.0094201,              0.0094201,              0.0094201
                     43,                0.58713,                0.53641,                0.94072,                0.77279,                0.80676,                0.85861,                0.72894,                0.60478,                 0.6348,                0.91656,               0.009406,               0.009406,               0.009406
                     44,                0.57967,                0.52373,                0.93877,                0.77374,                0.84046,                0.85494,                 0.7119,                0.61419,                0.63098,                0.92071,              0.0093919,              0.0093919,              0.0093919
                     45,                0.56586,                0.52117,                0.93021,                  0.761,                0.78563,                0.84252,                0.71138,                0.60622,                0.65361,                0.90753,              0.0093777,              0.0093777,              0.0093777
                     46,                0.56607,                 0.5161,                0.93184,                0.79289,                0.83092,                0.88178,                0.74708,                 0.6027,                0.58388,                0.90731,              0.0093636,              0.0093636,              0.0093636
                     47,                0.56975,                0.51524,                0.93729,                0.80358,                0.82514,                0.87874,                  0.735,                0.59831,                0.58812,                0.90713,              0.0093494,              0.0093494,              0.0093494
                     48,                0.56139,                0.50394,                0.93592,                0.77581,                0.83152,                0.86149,                0.72425,                0.61262,                0.64993,                0.91076,              0.0093353,              0.0093353,              0.0093353
                     49,                0.55018,                0.51349,                0.92073,                0.80321,                0.78873,                0.86063,                0.72672,                0.60526,                0.63011,                0.90834,              0.0093211,              0.0093211,              0.0093211
                     50,                0.56646,                0.51669,                0.93257,                0.78907,                0.82226,                0.87371,                0.73624,                0.59985,                0.59476,                0.90631,               0.009307,               0.009307,               0.009307
                     51,                0.54921,                0.50508,                0.92182,                 0.7881,                0.85266,                0.87466,                0.74442,                0.59134,                0.57209,                0.90586,              0.0092929,              0.0092929,              0.0092929
                     52,                0.57271,                0.51937,                0.93576,                0.77131,                0.82186,                0.86673,                0.73138,                0.61476,                0.62202,                0.91154,              0.0092787,              0.0092787,              0.0092787
                     53,                0.56816,                0.50488,                0.93519,                0.79963,                0.81582,                0.87448,                0.74362,                0.59947,                 0.6109,                0.91069,              0.0092646,              0.0092646,              0.0092646
                     54,                0.55735,                0.50537,                0.93215,                0.78423,                0.81944,                0.87128,                0.74143,                0.59081,                0.60977,                 0.9005,              0.0092504,              0.0092504,              0.0092504
                     55,                 0.5494,                0.48978,                0.92425,                0.77414,                0.81548,                0.86507,                0.73662,                0.58628,                0.60552,                 0.9076,              0.0092363,              0.0092363,              0.0092363
                     56,                0.55074,                0.50602,                0.92901,                0.78792,                 0.8368,                0.87172,                0.73887,                0.59299,                0.57441,                0.90401,              0.0092221,              0.0092221,              0.0092221
                     57,                0.55274,                0.48965,                0.92973,                0.80497,                0.84058,                0.88603,                  0.746,                0.60739,                0.57482,                0.90518,               0.009208,               0.009208,               0.009208
                     58,                0.54765,                0.48594,                0.92492,                0.81943,                0.81582,                0.87993,                0.74767,                0.60012,                0.57104,                0.90603,              0.0091939,              0.0091939,              0.0091939
                     59,                0.55577,                0.49536,                0.92935,                0.78424,                0.81401,                0.86477,                0.73832,                0.59249,                0.58293,                0.90671,              0.0091797,              0.0091797,              0.0091797
                     60,                0.54546,                0.48747,                0.92215,                 0.7857,                0.83468,                0.87654,                0.74183,                0.59266,                0.57812,                0.90439,              0.0091656,              0.0091656,              0.0091656
                     61,                0.55956,                0.49163,                0.92904,                0.79102,                0.82729,                0.86943,                 0.7442,                0.58404,                0.58222,                0.89906,              0.0091514,              0.0091514,              0.0091514
                     62,                0.55025,                0.48139,                0.92452,                0.81741,                0.82367,                 0.8682,                0.74238,                0.59503,                0.61894,                0.90779,              0.0091373,              0.0091373,              0.0091373
                     63,                0.53922,                0.47191,                0.92334,                0.78432,                0.83884,                0.88237,                0.75125,                0.58309,                0.58379,                0.90176,              0.0091231,              0.0091231,              0.0091231
                     64,                0.56423,                0.48516,                0.93304,                0.80878,                 0.8285,                0.87185,                0.74599,                0.58734,                0.59834,                0.90542,               0.009109,               0.009109,               0.009109
                     65,                0.55014,                0.48597,                0.92508,                0.80335,                0.80978,                0.86373,                0.74103,                0.59058,                0.60563,                0.90543,              0.0090949,              0.0090949,              0.0090949
                     66,                0.54751,                0.47871,                0.92983,                0.78681,                0.79589,                0.87124,                0.73819,                0.59233,                0.58286,                0.90529,              0.0090807,              0.0090807,              0.0090807
                     67,                0.54057,                0.46071,                0.92133,                0.79738,                0.82222,                0.88045,                0.75701,                0.58689,                0.57011,                0.90301,              0.0090666,              0.0090666,              0.0090666
                     68,                0.54117,                0.47418,                0.92683,                0.80682,                0.81824,                0.87627,                0.75249,                0.58474,                0.57812,                0.90716,              0.0090524,              0.0090524,              0.0090524
                     69,                0.55043,                0.47993,                0.93216,                0.80123,                0.80797,                0.87255,                0.73903,                 0.5882,                0.58591,                0.90468,              0.0090383,              0.0090383,              0.0090383
                     70,                0.53811,                0.46311,                0.91939,                0.78754,                0.83213,                0.87967,                 0.7524,                0.58862,                0.56338,                0.90726,              0.0090241,              0.0090241,              0.0090241
                     71,                0.54271,                0.47547,                 0.9256,                0.81473,                0.85628,                0.89313,                0.76018,                0.59134,                0.55215,                0.90948,                0.00901,                0.00901,                0.00901
                     72,                0.54336,                0.46837,                0.92248,                0.81358,                0.83016,                0.88782,                0.76322,                0.57756,                0.55749,                0.89708,              0.0089959,              0.0089959,              0.0089959
                     73,                0.53689,                0.45776,                 0.9248,                0.82216,                0.83937,                0.88453,                0.75897,                0.58233,                 0.5691,                 0.9043,              0.0089817,              0.0089817,              0.0089817
                     74,                0.54323,                0.47981,                0.92549,                0.79194,                0.85688,                0.88208,                0.75629,                0.58169,                0.57174,                0.90148,              0.0089676,              0.0089676,              0.0089676
