                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     36,                0.65855,                0.65634,                 1.0023,                0.74677,                 0.7675,                0.80987,                0.65882,                0.67163,                0.74906,                0.96377,               0.009505,               0.009505,               0.009505
                     37,                0.64753,                0.63883,                0.99213,                0.76777,                0.80658,                0.83996,                0.67948,                0.68669,                0.67416,                0.97372,              0.0094909,              0.0094909,              0.0094909
                     38,                0.64288,                0.63278,                0.99009,                0.76452,                0.75725,                0.82323,                0.67676,                0.66628,                0.71371,                 0.9588,              0.0094767,              0.0094767,              0.0094767
                     39,                0.65214,                0.64378,                0.99924,                 0.7223,                 0.8089,                0.82102,                0.66925,                0.67057,                0.73652,                0.96967,              0.0094626,              0.0094626,              0.0094626
                     40,                0.65178,                 0.6504,                0.99637,                0.74078,                 0.7971,                0.82681,                0.67675,                0.65974,                0.69854,                0.96295,              0.0094484,              0.0094484,              0.0094484
                     41,                0.63945,                0.63584,                 0.9908,                0.73631,                 0.8296,                0.82874,                0.67789,                0.65767,                0.68463,                0.96359,              0.0094343,              0.0094343,              0.0094343
                     42,                0.63538,                0.62455,                0.98609,                0.72381,                0.81974,                0.82934,                0.67898,                0.66332,                0.69757,                0.96428,              0.0094201,              0.0094201,              0.0094201
                     43,                 0.6511,                  0.631,                0.99127,                 0.7736,                0.80435,                0.85157,                0.69967,                 0.6523,                0.67721,                0.94644,               0.009406,               0.009406,               0.009406
                     44,                0.63526,                0.61418,                0.98057,                0.73876,                0.82488,                0.83375,                0.68134,                0.65696,                0.67362,                 0.9584,              0.0093919,              0.0093919,              0.0093919
                     45,                0.62393,                0.62577,                0.97517,                0.77172,                0.80638,                0.84863,                0.69666,                0.66066,                0.68971,                0.95396,              0.0093777,              0.0093777,              0.0093777
                     46,                0.62878,                0.61994,                0.98206,                0.74942,                0.80254,                0.84295,                0.69079,                0.65343,                0.72572,                0.95289,              0.0093636,              0.0093636,              0.0093636
                     47,                0.63134,                0.60712,                0.98552,                 0.7508,                0.81099,                0.83842,                0.68823,                0.64685,                0.69158,                0.95529,              0.0093494,              0.0093494,              0.0093494
                     48,                0.61901,                0.60995,                0.98333,                 0.7382,                0.74275,                0.81075,                0.65036,                0.65867,                0.72589,                 0.9608,              0.0093353,              0.0093353,              0.0093353
                     49,                0.60846,                0.60536,                0.96814,                0.78834,                0.80676,                0.85396,                0.70036,                0.64766,                 0.6622,                0.95095,              0.0093211,              0.0093211,              0.0093211
                     50,                0.62336,                0.61695,                0.98219,                0.72432,                0.82819,                 0.8457,                0.68985,                0.64911,                0.67353,                0.95002,               0.009307,               0.009307,               0.009307
                     51,                0.60442,                0.59063,                0.96582,                0.77155,                 0.7971,                0.84636,                 0.6931,                0.64663,                0.67989,                0.95252,              0.0092929,              0.0092929,              0.0092929
                     52,                0.62888,                0.61271,                0.98505,                0.76931,                0.79142,                0.85073,                0.70374,                0.64357,                0.66717,                 0.9554,              0.0092787,              0.0092787,              0.0092787
                     53,                0.61545,                0.58283,                 0.9803,                0.75631,                0.83756,                0.85623,                0.70129,                0.63799,                0.63736,                0.94152,              0.0092646,              0.0092646,              0.0092646
                     54,                0.61017,                 0.5984,                0.97481,                0.77705,                0.79529,                0.84014,                0.69804,                0.63708,                0.66946,                0.95636,              0.0092504,              0.0092504,              0.0092504
                     55,                0.60438,                0.58295,                0.96923,                0.75688,                0.85145,                0.86561,                0.72011,                0.62812,                0.62465,                0.94643,              0.0092363,              0.0092363,              0.0092363
                     56,                0.60953,                0.59078,                0.97849,                0.74722,                0.80072,                0.84758,                0.69802,                0.63341,                0.66297,                0.94912,              0.0092221,              0.0092221,              0.0092221
                     57,                0.60721,                0.57878,                0.97342,                 0.7418,                0.81703,                0.85708,                0.70872,                0.63542,                0.65947,                0.95453,               0.009208,               0.009208,               0.009208
                     58,                0.60432,                0.58048,                0.97458,                0.81044,                0.78487,                0.86613,                 0.7167,                 0.6342,                0.62225,                 0.9505,              0.0091939,              0.0091939,              0.0091939
                     59,                0.60988,                0.57937,                0.97787,                0.74827,                0.76932,                0.82409,                0.67451,                0.64189,                0.69457,                0.95043,              0.0091797,              0.0091797,              0.0091797
                     60,                0.60267,                 0.5795,                0.97018,                0.74852,                 0.8442,                0.85383,                  0.707,                0.62098,                0.62988,                0.94459,              0.0091656,              0.0091656,              0.0091656
                     61,                0.61537,                0.59009,                0.97431,                0.79334,                0.79281,                 0.8562,                 0.7099,                0.62704,                0.62819,                0.94503,              0.0091514,              0.0091514,              0.0091514
                     62,                0.60244,                0.58154,                0.96912,                0.78393,                0.81938,                 0.8617,                0.71344,                 0.6375,                0.65064,                0.94706,              0.0091373,              0.0091373,              0.0091373
                     63,                0.59569,                 0.5709,                0.97131,                0.75909,                0.81039,                 0.8394,                0.69433,                0.62883,                0.77185,                0.94747,              0.0091231,              0.0091231,              0.0091231
                     64,                0.62007,                0.57867,                 0.9847,                0.78475,                0.77415,                0.85423,                0.71282,                0.61733,                0.64798,                0.94309,               0.009109,               0.009109,               0.009109
                     65,                0.60362,                  0.566,                0.97119,                 0.7643,                0.80556,                0.86653,                0.71919,                0.62376,                0.64549,                0.94313,              0.0090949,              0.0090949,              0.0090949
                     66,                0.60092,                0.56807,                0.97327,                0.81078,                0.80214,                0.87456,                0.72483,                0.62212,                0.62259,                 0.9392,              0.0090807,              0.0090807,              0.0090807
                     67,                0.58843,                0.55506,                0.96532,                0.74537,                0.80374,                0.84503,                0.71072,                0.61818,                0.65954,                0.94761,              0.0090666,              0.0090666,              0.0090666
                     68,                0.58937,                0.56706,                0.97134,                0.74845,                0.84783,                0.85003,                0.70787,                0.61733,                0.64095,                0.94929,              0.0090524,              0.0090524,              0.0090524
                     69,                0.60598,                 0.5769,                 0.9765,                0.81436,                0.76559,                0.85706,                0.71041,                0.62375,                0.63714,                0.94334,              0.0090383,              0.0090383,              0.0090383
                     70,                0.58729,                0.55544,                0.96326,                0.75936,                0.81341,                0.86106,                0.71668,                0.61977,                0.63835,                0.94339,              0.0090241,              0.0090241,              0.0090241
                     71,                0.59682,                0.56778,                0.96819,                0.76859,                0.83031,                0.86363,                0.72014,                0.61683,                0.61066,                 0.9384,                0.00901,                0.00901,                0.00901
                     72,                 0.5944,                0.54877,                0.96347,                0.79364,                0.80012,                0.86263,                0.72076,                0.60945,                0.63059,                0.93644,              0.0089959,              0.0089959,              0.0089959
                     73,                0.58615,                0.54497,                0.96671,                0.73305,                0.80756,                0.83948,                0.69279,                0.62514,                0.65638,                0.94724,              0.0089817,              0.0089817,              0.0089817
                     74,                 0.5982,                0.55806,                0.96965,                0.77389,                0.80676,                0.84759,                0.71094,                0.61224,                0.65447,                0.93824,              0.0089676,              0.0089676,              0.0089676
                     75,                0.58665,                0.54711,                0.96637,                0.73987,                0.77804,                 0.8316,                0.68998,                0.63205,                0.66728,                0.95002,              0.0089534,              0.0089534,              0.0089534
                     76,                0.59571,                0.55182,                0.97525,                0.80448,                0.78623,                0.85645,                0.71429,                0.60179,                0.66007,                0.93882,              0.0089393,              0.0089393,              0.0089393
                     77,                0.58201,                0.53828,                0.95868,                0.76646,                0.77536,                0.83568,                0.69955,                0.60735,                0.67085,                0.93674,              0.0089251,              0.0089251,              0.0089251
                     78,                0.58048,                0.54409,                0.95608,                0.79993,                0.78442,                0.87156,                0.72921,                0.60935,                 0.6155,                0.93775,               0.008911,               0.008911,               0.008911
