,px,normal duck egg,all
0,0.0,0.48218093207432233,0.5799584367885655
1,0.001001001001001001,0.48218093207432233,0.585126416891395
2,0.002002002002002002,0.5554484262597912,0.5903426801091879
3,0.003003003003003003,0.5941349209867666,0.5955954215167595
4,0.004004004004004004,0.6190543287765091,0.6008860801859249
5,0.005005005005005005,0.6372032693724007,0.6062069595016276
6,0.006006006006006006,0.6505013306386006,0.6115658127693239
7,0.007007007007007007,0.6600512635552166,0.6169323481608868
8,0.008008008008008008,0.6695690614697711,0.6223083214190988
9,0.009009009009009009,0.6789779813396963,0.6277225234317134
10,0.01001001001001001,0.6859932869143507,0.6331575576405613
11,0.011011011011011011,0.6897842167344315,0.6386234069846949
12,0.012012012012012012,0.6961141888152387,0.6441154407746681
13,0.013013013013013013,0.7008707359628934,0.6496378646175226
14,0.014014014014014014,0.7050126241608986,0.6551675431814898
15,0.015015015015015015,0.7092764793494548,0.660721446732132
16,0.016016016016016016,0.7136060515844784,0.6663010488458847
17,0.017017017017017015,0.7192317969305048,0.671892072886013
18,0.018018018018018018,0.7232291664044764,0.677493845431775
19,0.01901901901901902,0.7274427858605431,0.6831233665005774
20,0.02002002002002002,0.7303988516419614,0.6887745009267734
21,0.02102102102102102,0.7323693959974775,0.6944234063162531
22,0.022022022022022022,0.7353757716506871,0.7000772471517942
23,0.023023023023023025,0.7398040295886462,0.7057503324118541
24,0.024024024024024024,0.742119523862456,0.7114320155604134
25,0.025025025025025023,0.7434256223528892,0.7171251499774681
26,0.026026026026026026,0.7457479173186257,0.7228212585977113
27,0.02702702702702703,0.7482103561817585,0.7285401263331099
28,0.028028028028028028,0.7500707438604743,0.7328375207058087
29,0.029029029029029027,0.7520045242017616,0.7364078001255018
30,0.03003003003003003,0.7535457771751584,0.7394964481533541
31,0.031031031031031032,0.7554824487268282,0.7422403660167024
32,0.03203203203203203,0.7558742370440338,0.7447352828105485
33,0.03303303303303303,0.7563555682431296,0.7470523817669285
34,0.03403403403403403,0.7583052347176679,0.7491991885930247
35,0.035035035035035036,0.7593676767255673,0.7511738245050746
36,0.036036036036036036,0.7609392486251376,0.7530258339667735
37,0.037037037037037035,0.7622746553629575,0.7548153078365497
38,0.03803803803803804,0.7638245480598951,0.7564876707001933
39,0.03903903903903904,0.7641945388366566,0.7580702271729867
40,0.04004004004004004,0.7654300131570704,0.7595829702507197
41,0.04104104104104104,0.7667406398757122,0.7610172838728289
42,0.04204204204204204,0.7673231581208667,0.762357844938399
43,0.043043043043043044,0.7678713319081831,0.7635984436426302
44,0.044044044044044044,0.7692865065832472,0.7647523571461323
45,0.04504504504504504,0.7703887878103168,0.7658299850717645
46,0.04604604604604605,0.7702751069377793,0.766865125578156
47,0.04704704704704705,0.7705268146869156,0.7678660744096186
48,0.04804804804804805,0.771508280337379,0.7687972672824358
49,0.04904904904904905,0.7719467726508471,0.769652390697492
50,0.050050050050050046,0.7725307873441184,0.7704689819390567
51,0.05105105105105105,0.7726824717067236,0.7712708563946723
52,0.05205205205205205,0.7738431865796513,0.7720214625109348
53,0.05305305305305305,0.7746155392674311,0.7727260237691334
54,0.05405405405405406,0.7762191713911091,0.7734011354196471
55,0.055055055055055056,0.7765753781969816,0.7740468611288518
56,0.056056056056056056,0.7771430804031619,0.7746615703607374
57,0.057057057057057055,0.7777420871247526,0.7752502161438818
58,0.058058058058058054,0.7782233103305985,0.775819996162366
59,0.05905905905905906,0.7790562096006763,0.7763716788015774
60,0.06006006006006006,0.7796844128542455,0.7768927320885941
61,0.06106106106106106,0.7804457694609863,0.7774049998115086
62,0.062062062062062065,0.7810473840930257,0.7778965374786311
63,0.06306306306306306,0.7814046948610619,0.7783761596746778
64,0.06406406406406406,0.7815811160753532,0.7788254312631534
65,0.06506506506506507,0.7821625211252808,0.7792861971446303
66,0.06606606606606606,0.7824264740770229,0.779735301105013
67,0.06706706706706707,0.7819746659285512,0.7801544479327285
68,0.06806806806806806,0.7825023308462951,0.7805706062187546
69,0.06906906906906907,0.7820787550830894,0.7809786916123151
70,0.07007007007007007,0.7824018100677881,0.7813540543462923
71,0.07107107107107107,0.7831910174679306,0.781699135559287
72,0.07207207207207207,0.7834177864020657,0.7820510359975942
73,0.07307307307307308,0.7828666081643676,0.7824003510427373
74,0.07407407407407407,0.7834153237565138,0.782732401689245
75,0.07507507507507508,0.783765677182254,0.783056263604825
76,0.07607607607607608,0.7843212195892839,0.7833803441265103
77,0.07707707707707707,0.7840288292480095,0.7836985153830847
78,0.07807807807807808,0.7841429803498865,0.7840056109758579
79,0.07907907907907907,0.784501438036672,0.7842820804541685
80,0.08008008008008008,0.7849365353712051,0.784536978518939
81,0.08108108108108109,0.7848959480013201,0.7847980473880978
82,0.08208208208208208,0.7855033836671913,0.7850583340257291
83,0.08308308308308308,0.7849330179867325,0.7853142289454949
84,0.08408408408408408,0.7844913828429142,0.7855672444012828
85,0.08508508508508508,0.7848789523555195,0.785807465904846
86,0.08608608608608609,0.7854933305941989,0.7860402032188499
87,0.08708708708708708,0.7860076696483832,0.7862524489247474
88,0.08808808808808809,0.7867353873613423,0.7864528030467227
89,0.0890890890890891,0.7867373990721506,0.786650276190575
90,0.09009009009009009,0.7876935987919859,0.7868485116369658
91,0.09109109109109109,0.7883343151365927,0.7870375144570643
